price,address,bds,ba,sqft,image
"$179,500","1800 Clairmont Lk APT 713, Decatur, GA 30033",1,1,872,https://photos.zillowstatic.com/p_e/ISv8m36t5hxykl0000000000.jpg
"$125,000","1212 Richard Rd, Decatur, GA 30032",3,2,"1,499",N/A
"$325,000","3080 Quantum Ln #40, Chamblee, GA 30341",3,4,"1,803",N/A
"$325,000","3080 Quantum Ln, Chamblee, GA 30341",--,--,--,N/A
"$497,500","1886 Fairway Cir NE, Brookhaven, GA 30319",4,3,"1,810",https://photos.zillowstatic.com/p_e/ISrxieumz0fhev1000000000.jpg
"$260,000","1569 Smithson Dr, Lithonia, GA 30058",5,3,"3,055",https://photos.zillowstatic.com/p_e/IS139cht1pdreeb.jpg
"$140,000","3167 Bobolink Dr, Decatur, GA 30032",4,2,"1,235",https://photos.zillowstatic.com/p_e/ISvo2zd682xz4c0000000000.jpg
"$224,250","5200 Peachtree Rd APT 3322, Chamblee, GA 30341",2,2,902,https://photos.zillowstatic.com/p_e/ISzvql67o3wo6c0000000000.jpg
"$322,000","3419 Maplehurst Dr, Decatur, GA 30032",3,3,"1,700",https://photos.zillowstatic.com/p_e/ISeozb0t628f6o1000000000.jpg
"$238,070","2254 Annes Lake Cir, Lithonia, GA 30058",3,3,"2,135","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$585,000","173 Albright Way #13, Atlanta, GA 30317",3,4,"2,413","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$325,000","148 Vannoy St SE, Atlanta, GA 30317",3,3,"1,958","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$473,300","24 Rockyford Rd NE, Atlanta, GA 30317",3,2,"1,547","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$477,500","3544 Cold Spring Ln, Chamblee, GA 30341",4,3.5,"2,700",N/A
"$28,200","17103 Waldrop Cv, Decatur, GA 30034",3,2,"1,287","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","1874 Don Juan Ln, Decatur, GA 30032",3,2,"1,166","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$271,500","2078 Clairmeade Valley Rd NE, Atlanta, GA 30329",3,3,"1,944","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","2980 Stratford Mill Rd, Lithonia, GA 30038",4,3,"2,121","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$172,500","2031 Parker Ranch Rd SE, Atlanta, GA 30316",3,1,"1,246","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$490,900","2027 River Birch Ln SE, Atlanta, GA 30316",4,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$490,900","2027 River Birch Ln, Atlanta, GA 30316",4,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$450,000","1917 Townsend Ct NE, Atlanta, GA 30329",4,4,"2,213","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$450,000","1917 Townsend Ct NE UNIT 23, Atlanta, GA 30329",4,4,"2,213","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$850,000","1572 Clifton Rdg, Atlanta, GA 30307",0.42,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$397,460","862 Constellation Dr #6, Decatur, GA 30033",3,4,"2,142",N/A
"$560,000","463 Leonardo Ave NE, Atlanta, GA 30307",3,2,"2,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$499,900","174 Clifton St SE, Atlanta, GA 30317",5,4,"2,350","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$298,000","1878 Meadow Ln, Decatur, GA 30032",3,2,"1,500","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$710,000","133 Melrose Ave, Decatur, GA 30030",3,3,"1,880","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$350,000","3099 Mount Olive Dr, Decatur, GA 30033",3,2,"1,293","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$205,000","1568 Harbour Oaks Rd, Tucker, GA 30084",3,3,"1,354","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$210,000","214 S Howard St SE, Atlanta, GA 30317",2,1,"1,444","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$347,500","3812 Briargreen Ct, Atlanta, GA 30340",3,2,"2,088","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$285,000","2754 Doaks Run Ct, Tucker, GA 30084",4,3,"2,460","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","918 Chapman Cir, Stone Mountain, GA 30088",4,3,"1,740","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$337,000","2345 Tilson Rd, Decatur, GA 30032",5,4,"1,789","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$313,000","3068 San Juan Dr, Decatur, GA 30032",4,3,"1,880","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$400,500","2936 Henderson Rd, Tucker, GA 30084",4,4,"2,740","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$206,500","568 Emory Oaks Way, Decatur, GA 30033",2,2,"1,361","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$206,000","115 Tuxworth Cir, Decatur, GA 30033",3,2,"1,346","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
